Sentence Number,Word Count,Common Word Count,Uncommon Word Count,Uncommon Length Ratio,Uncommon Common Ratio,Article Position,Uncommon Score
53,13,7,5,0.38461538461538464,0.7142857142857143,59.55056179775281,32
34,9,2,6,0.6666666666666666,3.0,38.20224719101123,30
26,18,10,6,0.3333333333333333,0.6,29.213483146067414,30
15,16,10,5,0.3125,0.5,16.853932584269664,30
72,30,20,9,0.3,0.45,80.89887640449437,28
16,20,10,10,0.5,1.0,17.97752808988764,27
0,14,4,10,0.7142857142857143,2.5,0.0,27
28,16,10,5,0.3125,0.5,31.46067415730337,26
57,11,5,5,0.45454545454545453,1.0,64.04494382022472,25
25,11,4,6,0.5454545454545454,1.5,28.08988764044944,25
19,10,5,4,0.4,0.8,21.34831460674157,25
54,26,16,9,0.34615384615384615,0.5625,60.67415730337079,23
31,9,4,4,0.4444444444444444,1.0,34.831460674157306,22
11,30,17,11,0.36666666666666664,0.6470588235294118,12.359550561797752,22
86,13,7,6,0.46153846153846156,0.8571428571428571,96.62921348314607,21
76,15,9,5,0.3333333333333333,0.5555555555555556,85.39325842696628,21
58,24,15,8,0.3333333333333333,0.5333333333333333,65.1685393258427,21
45,23,11,10,0.43478260869565216,0.9090909090909091,50.56179775280899,21
39,21,10,10,0.47619047619047616,1.0,43.82022471910113,21
22,8,4,2,0.25,0.5,24.719101123595504,21
63,28,11,14,0.5,1.2727272727272727,70.78651685393258,19
35,4,1,2,0.5,2.0,39.325842696629216,19
5,19,10,8,0.42105263157894735,0.8,5.617977528089887,19
82,13,6,7,0.5384615384615384,1.1666666666666667,92.13483146067416,18
49,5,3,1,0.2,0.3333333333333333,55.0561797752809,18
30,13,6,6,0.46153846153846156,1.0,33.70786516853933,18
4,12,4,7,0.5833333333333334,1.75,4.49438202247191,18
20,18,8,9,0.5,1.125,22.47191011235955,16
62,21,10,8,0.38095238095238093,0.8,69.66292134831461,15
1,14,4,9,0.6428571428571429,2.25,1.1235955056179776,15
85,22,12,10,0.45454545454545453,0.8333333333333334,95.50561797752809,14
75,27,16,10,0.37037037037037035,0.625,84.26966292134831,13
60,15,8,7,0.4666666666666667,0.875,67.41573033707866,13
51,12,3,9,0.75,3.0,57.30337078651685,13
46,8,3,4,0.5,1.3333333333333333,51.68539325842697,13
8,20,11,7,0.35,0.6363636363636364,8.98876404494382,13
74,18,11,6,0.3333333333333333,0.5454545454545454,83.14606741573034,12
21,7,1,5,0.7142857142857143,5.0,23.595505617977526,12
64,11,4,6,0.5454545454545454,1.5,71.91011235955057,11
50,6,3,3,0.5,1.0,56.17977528089888,11
29,13,9,3,0.23076923076923078,0.3333333333333333,32.58426966292135,11
73,22,12,9,0.4090909090909091,0.75,82.02247191011236,10
44,7,2,4,0.5714285714285714,2.0,49.43820224719101,10
24,9,3,5,0.5555555555555556,1.6666666666666667,26.96629213483146,10
70,7,3,3,0.42857142857142855,1.0,78.65168539325843,9
36,16,9,6,0.375,0.6666666666666666,40.44943820224719,9
80,8,2,5,0.625,2.5,89.8876404494382,8
52,4,2,2,0.5,1.0,58.42696629213483,8
43,10,6,2,0.2,0.3333333333333333,48.31460674157304,8
41,7,2,3,0.42857142857142855,1.5,46.06741573033708,8
38,12,6,6,0.5,1.0,42.69662921348314,8
2,4,1,2,0.5,2.0,2.247191011235955,8
83,18,12,5,0.2777777777777778,0.4166666666666667,93.25842696629213,7
67,6,2,3,0.5,1.5,75.28089887640449,7
61,5,2,2,0.4,1.0,68.53932584269663,7
18,10,5,4,0.4,0.8,20.224719101123593,6
13,11,6,4,0.36363636363636365,0.6666666666666666,14.606741573033707,6
77,10,5,4,0.4,0.8,86.51685393258427,5
71,9,4,4,0.4444444444444444,1.0,79.7752808988764,5
68,6,2,3,0.5,1.5,76.40449438202246,5
65,7,1,5,0.7142857142857143,5.0,73.03370786516854,5
48,9,4,4,0.4444444444444444,1.0,53.93258426966292,5
88,8,3,4,0.5,1.3333333333333333,98.87640449438202,4
42,3,1,2,0.6666666666666666,2.0,19.101123595505616,4
33,9,3,4,0.4444444444444444,1.3333333333333333,37.07865168539326,4
17,3,1,2,0.6666666666666666,2.0,19.101123595505616,4
12,16,11,4,0.25,0.36363636363636365,13.48314606741573,4
9,10,6,3,0.3,0.5,10.112359550561797,4
87,5,1,3,0.6,3.0,97.75280898876404,3
81,2,0,2,1.0,2.0,91.01123595505618,3
69,6,3,2,0.3333333333333333,0.6666666666666666,77.52808988764045,3
66,10,5,3,0.3,0.6,74.15730337078652,3
59,15,12,2,0.13333333333333333,0.16666666666666666,66.29213483146067,3
55,10,6,3,0.3,0.5,61.79775280898876,3
47,3,0,2,0.6666666666666666,2.0,52.80898876404494,3
37,2,0,1,0.5,1.0,41.57303370786517,3
6,8,4,3,0.375,0.75,6.741573033707865,3
27,4,1,2,0.5,2.0,30.337078651685395,2
14,6,3,2,0.3333333333333333,0.6666666666666666,15.730337078651685,2
10,2,0,1,0.5,1.0,11.235955056179774,2
40,1,0,0,0.0,1.0,44.9438202247191,0
0,47,16,31,0.6595744680851063,1.9375,0.0,154
13,31,8,22,0.7096774193548387,2.75,39.39393939393939,78
7,35,13,22,0.6285714285714286,1.6923076923076923,21.21212121212121,76
3,38,18,20,0.5263157894736842,1.1111111111111112,9.090909090909092,63
29,27,6,20,0.7407407407407407,3.3333333333333335,87.87878787878788,59
28,21,6,15,0.7142857142857143,2.5,84.84848484848484,59
26,14,4,10,0.7142857142857143,2.5,78.78787878787878,53
1,14,4,9,0.6428571428571429,2.25,3.0303030303030303,53
12,17,4,13,0.7647058823529411,3.25,36.36363636363637,51
17,24,7,17,0.7083333333333334,2.4285714285714284,51.515151515151516,45
9,31,13,18,0.5806451612903226,1.3846153846153846,27.27272727272727,45
30,22,7,15,0.6818181818181818,2.142857142857143,90.9090909090909,43
20,44,15,27,0.6136363636363636,1.8,60.60606060606061,42
11,25,6,18,0.72,3.0,33.33333333333333,40
2,28,11,16,0.5714285714285714,1.4545454545454546,6.0606060606060606,40
19,16,5,10,0.625,2.0,57.57575757575758,33
6,23,8,15,0.6521739130434783,1.875,18.181818181818183,33
18,19,7,12,0.631578947368421,1.7142857142857142,54.54545454545454,32
8,21,8,13,0.6190476190476191,1.625,24.242424242424242,27
25,15,6,9,0.6,1.5,75.75757575757575,25
23,26,8,17,0.6538461538461539,2.125,69.6969696969697,25
5,24,9,15,0.625,1.6666666666666667,15.151515151515152,23
22,12,5,6,0.5,1.2,66.66666666666666,22
4,13,6,7,0.5384615384615384,1.1666666666666667,12.121212121212121,22
15,15,4,10,0.6666666666666666,2.5,45.45454545454545,20
31,12,4,8,0.6666666666666666,2.0,93.93939393939394,19
21,12,4,7,0.5833333333333334,1.75,63.63636363636363,19
14,15,1,14,0.9333333333333333,14.0,42.42424242424242,18
24,16,5,10,0.625,2.0,72.72727272727273,17
10,11,3,7,0.6363636363636364,2.3333333333333335,30.303030303030305,17
32,18,9,8,0.4444444444444444,0.8888888888888888,96.96969696969697,13
16,9,3,5,0.5555555555555556,1.6666666666666667,48.484848484848484,8
27,14,8,5,0.35714285714285715,0.625,81.81818181818183,7
0,31,9,22,0.7096774193548387,2.4444444444444446,0.0,119
14,41,13,27,0.6585365853658537,2.076923076923077,60.86956521739131,107
22,51,5,45,0.8823529411764706,9.0,95.65217391304348,94
10,33,10,22,0.6666666666666666,2.2,43.47826086956522,88
13,35,15,20,0.5714285714285714,1.3333333333333333,56.52173913043478,83
11,47,15,31,0.6595744680851063,2.066666666666667,47.82608695652174,77
2,54,24,29,0.5370370370370371,1.2083333333333333,8.695652173913043,66
8,27,12,15,0.5555555555555556,1.25,34.78260869565217,62
7,24,7,17,0.7083333333333334,2.4285714285714284,30.434782608695656,56
4,39,16,23,0.5897435897435898,1.4375,17.391304347826086,56
19,24,5,18,0.75,3.6,82.6086956521739,55
16,37,19,17,0.4594594594594595,0.8947368421052632,69.56521739130434,55
1,23,10,13,0.5652173913043478,1.3,4.3478260869565215,48
12,28,9,18,0.6428571428571429,2.0,52.17391304347826,46
9,25,9,16,0.64,1.7777777777777777,39.130434782608695,45
5,25,11,13,0.52,1.1818181818181819,21.73913043478261,39
17,22,11,10,0.45454545454545453,0.9090909090909091,73.91304347826086,36
21,32,17,14,0.4375,0.8235294117647058,91.30434782608695,27
15,8,4,4,0.5,1.0,65.21739130434783,24
20,18,4,13,0.7222222222222222,3.25,86.95652173913044,23
3,21,7,13,0.6190476190476191,1.8571428571428572,13.043478260869565,20
18,19,10,9,0.47368421052631576,0.9,78.26086956521739,15
6,16,5,10,0.625,2.0,26.08695652173913,12
0,29,4,20,0.6896551724137931,5.0,0.0,45
23,29,7,22,0.7586206896551724,3.142857142857143,67.64705882352942,38
24,43,22,20,0.46511627906976744,0.9090909090909091,70.58823529411765,30
17,33,14,18,0.5454545454545454,1.2857142857142858,50.0,28
1,21,7,13,0.6190476190476191,1.8571428571428572,2.941176470588235,27
9,35,17,18,0.5142857142857142,1.0588235294117647,26.47058823529412,25
18,28,10,17,0.6071428571428571,1.7,52.94117647058824,24
33,23,9,14,0.6086956521739131,1.5555555555555556,97.05882352941177,21
4,21,11,8,0.38095238095238093,0.7272727272727273,11.76470588235294,20
14,21,8,12,0.5714285714285714,1.5,41.17647058823529,19
8,19,7,11,0.5789473684210527,1.5714285714285714,23.52941176470588,19
2,17,4,10,0.5882352941176471,2.5,5.88235294117647,19
31,18,4,13,0.7222222222222222,3.25,91.17647058823529,18
29,22,11,11,0.5,1.0,85.29411764705883,18
11,17,6,10,0.5882352941176471,1.6666666666666667,32.35294117647059,18
25,11,3,7,0.6363636363636364,2.3333333333333335,73.52941176470588,15
3,11,3,7,0.6363636363636364,2.3333333333333335,8.823529411764707,15
19,20,8,11,0.55,1.375,55.88235294117647,14
6,13,5,8,0.6153846153846154,1.6,17.647058823529413,13
20,16,6,9,0.5625,1.5,58.82352941176471,11
10,14,3,10,0.7142857142857143,3.3333333333333335,29.411764705882355,11
32,15,7,8,0.5333333333333333,1.1428571428571428,94.11764705882352,10
16,7,1,4,0.5714285714285714,4.0,47.05882352941176,10
13,10,5,5,0.5,1.0,38.23529411764706,10
22,9,4,5,0.5555555555555556,1.25,64.70588235294117,9
5,8,1,4,0.5,4.0,14.705882352941178,9
27,12,7,4,0.3333333333333333,0.5714285714285714,79.41176470588235,8
26,6,2,3,0.5,1.5,76.47058823529412,7
21,3,0,3,1.0,3.0,61.76470588235294,7
30,5,0,5,1.0,5.0,88.23529411764706,6
12,3,0,2,0.6666666666666666,2.0,35.294117647058826,5
15,9,6,2,0.2222222222222222,0.3333333333333333,44.11764705882353,4
7,8,4,3,0.375,0.75,20.588235294117645,4
28,10,7,2,0.2,0.2857142857142857,82.35294117647058,2
0,35,9,26,0.7428571428571429,2.888888888888889,0.0,75
15,38,7,31,0.8157894736842105,4.428571428571429,45.45454545454545,72
27,40,14,25,0.625,1.7857142857142858,81.81818181818183,71
8,50,18,32,0.64,1.7777777777777777,24.242424242424242,58
26,25,9,15,0.6,1.6666666666666667,78.78787878787878,48
12,41,18,23,0.5609756097560976,1.2777777777777777,36.36363636363637,43
30,20,5,14,0.7,2.8,90.9090909090909,42
20,29,15,14,0.4827586206896552,0.9333333333333333,60.60606060606061,41
1,32,12,20,0.625,1.6666666666666667,3.0303030303030303,41
32,30,14,16,0.5333333333333333,1.1428571428571428,96.96969696969697,40
5,34,13,20,0.5882352941176471,1.5384615384615385,15.151515151515152,38
4,23,10,13,0.5652173913043478,1.3,12.121212121212121,34
28,28,13,14,0.5,1.0769230769230769,84.84848484848484,30
16,17,6,11,0.6470588235294118,1.8333333333333333,48.484848484848484,29
22,21,7,13,0.6190476190476191,1.8571428571428572,66.66666666666666,27
25,18,9,8,0.4444444444444444,0.8888888888888888,75.75757575757575,24
21,17,5,11,0.6470588235294118,2.2,63.63636363636363,24
17,18,8,9,0.5,1.125,51.515151515151516,22
10,16,8,7,0.4375,0.875,30.303030303030305,21
29,16,4,12,0.75,3.0,87.87878787878788,19
23,20,7,13,0.65,1.8571428571428572,69.6969696969697,19
18,11,5,6,0.5454545454545454,1.2,54.54545454545454,19
14,11,3,7,0.6363636363636364,2.3333333333333335,42.42424242424242,17
31,21,10,10,0.47619047619047616,1.0,93.93939393939394,16
11,12,4,7,0.5833333333333334,1.75,33.33333333333333,15
2,20,9,10,0.5,1.1111111111111112,6.0606060606060606,14
24,21,11,9,0.42857142857142855,0.8181818181818182,72.72727272727273,12
19,11,5,5,0.45454545454545453,1.0,57.57575757575758,11
3,13,4,8,0.6153846153846154,2.0,9.090909090909092,8
13,10,5,4,0.4,0.8,39.39393939393939,7
9,4,1,2,0.5,2.0,27.27272727272727,2
6,3,0,2,0.6666666666666666,2.0,18.181818181818183,2
7,4,2,1,0.25,0.5,21.21212121212121,1
0,69,24,44,0.6376811594202898,1.8333333333333333,0.0,445
60,41,10,29,0.7073170731707317,2.9,75.0,347
4,53,19,34,0.6415094339622641,1.7894736842105263,5.0,293
46,50,22,27,0.54,1.2272727272727273,57.49999999999999,282
23,39,15,23,0.5897435897435898,1.5333333333333334,28.749999999999996,281
5,49,19,29,0.5918367346938775,1.5263157894736843,1.25,270
1,49,19,29,0.5918367346938775,1.5263157894736843,1.25,270
25,43,14,28,0.6511627906976745,2.0,31.25,249
50,22,7,14,0.6363636363636364,2.0,62.5,239
62,35,13,20,0.5714285714285714,1.5384615384615385,77.5,234
40,41,19,21,0.5121951219512195,1.105263157894737,50.0,217
75,28,11,16,0.5714285714285714,1.4545454545454546,86.25,208
69,28,11,16,0.5714285714285714,1.4545454545454546,86.25,208
16,42,17,25,0.5952380952380952,1.4705882352941178,20.0,208
12,30,13,16,0.5333333333333333,1.2307692307692308,15.0,199
54,50,18,31,0.62,1.7222222222222223,67.5,195
17,29,9,19,0.6551724137931034,2.111111111111111,21.25,183
11,25,10,15,0.6,1.5,13.750000000000002,177
42,50,15,33,0.66,2.2,52.5,172
22,15,7,7,0.4666666666666667,1.0,27.500000000000004,172
8,23,9,13,0.5652173913043478,1.4444444444444444,10.0,162
37,29,12,17,0.5862068965517241,1.4166666666666667,46.25,155
35,24,10,12,0.5,1.2,43.75,154
36,29,16,13,0.4482758620689655,0.8125,45.0,152
6,27,9,18,0.6666666666666666,2.0,2.5,149
2,27,9,18,0.6666666666666666,2.0,2.5,149
48,29,11,17,0.5862068965517241,1.5454545454545454,60.0,142
41,30,16,14,0.4666666666666667,0.875,51.24999999999999,123
10,35,15,19,0.5428571428571428,1.2666666666666666,12.5,122
74,23,10,12,0.5217391304347826,1.2,85.0,119
68,23,10,12,0.5217391304347826,1.2,85.0,119
34,25,14,11,0.44,0.7857142857142857,42.5,113
49,46,27,18,0.391304347826087,0.6666666666666666,61.25000000000001,109
7,18,8,9,0.5,1.125,3.75,109
3,18,8,9,0.5,1.125,3.75,109
65,25,10,15,0.6,1.5,81.25,99
44,26,13,12,0.46153846153846156,0.9230769230769231,55.00000000000001,99
47,24,9,15,0.625,1.6666666666666667,58.75,96
77,15,6,8,0.5333333333333333,1.3333333333333333,88.75,91
71,15,6,8,0.5333333333333333,1.3333333333333333,88.75,91
33,15,6,8,0.5333333333333333,1.3333333333333333,41.25,89
43,11,4,7,0.6363636363636364,1.75,53.75,88
63,18,7,10,0.5555555555555556,1.4285714285714286,78.75,87
15,12,3,8,0.6666666666666666,2.6666666666666665,18.75,80
9,10,3,6,0.6,2.0,11.25,80
13,14,6,7,0.5,1.1666666666666667,16.25,79
45,31,10,20,0.6451612903225806,2.0,56.25,75
18,10,6,3,0.3,0.5,22.5,74
39,10,5,4,0.4,0.8,48.75,73
64,10,3,6,0.6,2.0,80.0,64
21,25,13,11,0.44,0.8461538461538461,26.25,62
53,22,11,10,0.45454545454545453,0.9090909090909091,66.25,60
55,17,7,10,0.5882352941176471,1.4285714285714286,68.75,59
79,9,3,5,0.5555555555555556,1.6666666666666667,98.75,57
73,9,3,5,0.5555555555555556,1.6666666666666667,91.25,57
58,27,12,15,0.5555555555555556,1.25,72.5,56
31,19,9,9,0.47368421052631576,1.0,38.75,46
20,24,12,11,0.4583333333333333,0.9166666666666666,25.0,43
76,21,12,9,0.42857142857142855,0.75,87.5,41
70,21,12,9,0.42857142857142855,0.75,87.5,41
56,19,9,8,0.42105263157894735,0.8888888888888888,70.0,40
61,32,14,17,0.53125,1.2142857142857142,76.25,37
32,12,6,5,0.4166666666666667,0.8333333333333334,40.0,32
19,14,5,9,0.6428571428571429,1.8,23.75,32
38,20,9,10,0.5,1.1111111111111112,47.5,29
30,17,10,7,0.4117647058823529,0.7,37.5,28
26,13,7,5,0.38461538461538464,0.7142857142857143,32.5,28
67,32,13,19,0.59375,1.4615384615384615,83.75,26
78,13,5,7,0.5384615384615384,1.4,90.0,20
72,13,5,7,0.5384615384615384,1.4,90.0,20
66,21,8,13,0.6190476190476191,1.625,82.5,20
27,9,3,5,0.5555555555555556,1.6666666666666667,33.75,20
24,6,2,4,0.6666666666666666,2.0,30.0,20
28,6,1,4,0.6666666666666666,4.0,35.0,16
14,9,4,4,0.4444444444444444,1.0,17.5,10
51,9,4,4,0.4444444444444444,1.0,63.74999999999999,8
52,8,1,6,0.75,6.0,65.0,6
29,15,8,6,0.4,0.75,36.25,6
59,8,5,2,0.25,0.4,73.75,5
57,4,1,2,0.5,2.0,71.25,4
17,48,21,26,0.5416666666666666,1.2380952380952381,26.153846153846157,123
19,27,11,16,0.5925925925925926,1.4545454545454546,29.230769230769234,116
0,24,11,11,0.4583333333333333,1.0,0.0,109
33,34,17,17,0.5,1.0,50.76923076923077,93
38,24,10,13,0.5416666666666666,1.3,58.46153846153847,92
11,25,9,16,0.64,1.7777777777777777,16.923076923076923,79
25,27,13,13,0.48148148148148145,1.0,38.46153846153847,75
14,26,11,15,0.5769230769230769,1.3636363636363635,21.53846153846154,75
63,47,25,22,0.46808510638297873,0.88,96.92307692307692,71
23,35,16,18,0.5142857142857142,1.125,35.38461538461539,68
15,26,12,13,0.5,1.0833333333333333,23.076923076923077,68
18,26,11,14,0.5384615384615384,1.2727272727272727,27.692307692307693,65
16,16,7,9,0.5625,1.2857142857142858,24.615384615384617,65
45,22,8,12,0.5454545454545454,1.5,69.23076923076923,61
35,15,5,9,0.6,1.8,53.84615384615385,59
32,34,18,15,0.4411764705882353,0.8333333333333334,49.23076923076923,56
46,25,10,14,0.56,1.4,70.76923076923077,53
61,25,13,11,0.44,0.8461538461538461,93.84615384615384,49
47,19,6,11,0.5789473684210527,1.8333333333333333,72.3076923076923,49
55,24,12,11,0.4583333333333333,0.9166666666666666,84.61538461538461,48
26,29,15,14,0.4827586206896552,0.9333333333333333,40.0,48
30,12,4,8,0.6666666666666666,2.0,46.15384615384615,47
53,27,15,11,0.4074074074074074,0.7333333333333333,81.53846153846153,46
48,18,8,9,0.5,1.125,73.84615384615385,45
22,10,3,7,0.7,2.3333333333333335,33.84615384615385,45
62,16,6,9,0.5625,1.5,95.38461538461539,44
60,52,22,30,0.5769230769230769,1.3636363636363635,92.3076923076923,44
13,17,7,9,0.5294117647058824,1.2857142857142858,20.0,42
40,6,1,5,0.8333333333333334,5.0,61.53846153846154,41
37,22,9,13,0.5909090909090909,1.4444444444444444,56.92307692307692,41
29,10,3,6,0.6,2.0,44.61538461538462,40
39,12,6,5,0.4166666666666667,0.8333333333333334,60.0,39
27,9,3,5,0.5555555555555556,1.6666666666666667,41.53846153846154,39
52,11,3,5,0.45454545454545453,1.6666666666666667,80.0,38
10,36,15,21,0.5833333333333334,1.4,15.384615384615385,36
12,27,11,15,0.5555555555555556,1.3636363636363635,18.461538461538463,30
64,45,27,17,0.37777777777777777,0.6296296296296297,98.46153846153847,29
8,17,7,9,0.5294117647058824,1.2857142857142858,12.307692307692308,28
49,21,9,12,0.5714285714285714,1.3333333333333333,75.38461538461539,25
41,23,9,13,0.5652173913043478,1.4444444444444444,63.07692307692307,23
24,11,3,8,0.7272727272727273,2.6666666666666665,36.92307692307693,21
44,20,10,9,0.45,0.9,67.6923076923077,20
54,27,12,14,0.5185185185185185,1.1666666666666667,83.07692307692308,19
58,14,4,10,0.7142857142857143,2.5,89.23076923076924,18
57,32,16,15,0.46875,0.9375,87.6923076923077,18
43,22,12,10,0.45454545454545453,0.8333333333333334,66.15384615384615,18
28,19,10,9,0.47368421052631576,0.9,43.07692307692308,15
21,15,8,6,0.4,0.75,32.30769230769231,13
6,6,0,5,0.8333333333333334,5.0,9.230769230769232,13
3,23,14,8,0.34782608695652173,0.5714285714285714,4.615384615384616,13
36,13,6,6,0.46153846153846156,1.0,55.38461538461539,12
34,17,8,8,0.47058823529411764,1.0,52.307692307692314,12
31,20,10,9,0.45,0.9,47.69230769230769,12
42,16,8,8,0.5,1.0,64.61538461538461,11
50,16,7,7,0.4375,1.0,76.92307692307693,10
2,14,5,8,0.5714285714285714,1.6,3.076923076923077,10
51,12,7,4,0.3333333333333333,0.5714285714285714,78.46153846153847,8
9,14,8,5,0.35714285714285715,0.625,13.846153846153847,8
4,12,3,8,0.6666666666666666,2.6666666666666665,6.153846153846154,8
1,4,1,2,0.5,2.0,1.5384615384615385,8
59,12,6,5,0.4166666666666667,0.8333333333333334,90.76923076923077,7
56,5,2,3,0.6,1.5,86.15384615384616,6
20,6,2,4,0.6666666666666666,2.0,30.76923076923077,6
5,11,4,6,0.5454545454545454,1.5,7.6923076923076925,6
7,3,1,1,0.3333333333333333,1.0,10.76923076923077,1
91,41,12,28,0.6829268292682927,2.3333333333333335,66.91176470588235,469
13,56,25,30,0.5357142857142857,1.2,9.558823529411764,422
135,101,48,52,0.5148514851485149,1.0833333333333333,99.26470588235294,338
9,44,20,24,0.5454545454545454,1.2,6.61764705882353,322
95,30,11,19,0.6333333333333333,1.7272727272727273,69.85294117647058,283
128,25,9,15,0.6,1.6666666666666667,94.11764705882352,274
5,34,14,20,0.5882352941176471,1.4285714285714286,3.6764705882352944,254
42,25,10,15,0.6,1.5,30.88235294117647,253
88,28,12,15,0.5357142857142857,1.25,64.70588235294117,243
37,30,12,18,0.6,1.5,27.205882352941174,234
116,22,8,13,0.5909090909090909,1.625,85.29411764705883,233
10,31,10,20,0.6451612903225806,2.0,7.352941176470589,228
65,11,3,8,0.7272727272727273,2.6666666666666665,47.794117647058826,227
57,31,12,18,0.5806451612903226,1.5,41.911764705882355,227
72,30,14,16,0.5333333333333333,1.1428571428571428,52.94117647058824,224
32,29,11,17,0.5862068965517241,1.5454545454545454,23.52941176470588,224
82,26,10,15,0.5769230769230769,1.5,60.29411764705882,222
53,25,11,14,0.56,1.2727272727272727,38.970588235294116,218
